"partner_group","site_id","site_name","lat","lon","state","species_id","common_name","func_type","individual_id","phenophase_id","first_yes_year","first_yes_doy","prior_no","last_yes_doy","php"
NA,37410,"BJ's Yard",32.584236,-91.974403,"LA",812,"American beautyberry","Deciduous broadleaf",269090,390,2024,244,29,244,"ripe fruit"
NA,37410,"BJ's Yard",32.584236,-91.974403,"LA",812,"American beautyberry","Deciduous broadleaf",269090,500,2024,178,37,178,"flower"
NA,37410,"BJ's Yard",32.584236,-91.974403,"LA",812,"American beautyberry","Deciduous broadleaf",269090,516,2024,185,7,244,"fruit"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,390,2023,278,NA,19,"ripe fruit"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,390,2024,191,7,273,"ripe fruit"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,500,2023,347,7,355,"flower"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,500,2024,49,7,78,"flower"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,501,2023,347,7,355,"open flower"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,501,2024,65,2,78,"open flower"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,516,2023,278,NA,19,"fruit"
NA,46335,"My Place on CR 326",30.383759,-97.025719,"TX",7,"eastern redbud","Deciduous broadleaf",283535,516,2024,78,4,273,"fruit"
NA,44763,"homestead",32.647747,-95.231644,"TX",182,"purple passionflower","Forb",283852,390,2024,234,102,238,"ripe fruit"
NA,44763,"homestead",32.647747,-95.231644,"TX",182,"purple passionflower","Forb",283852,500,2024,234,102,238,"flower"
NA,44763,"homestead",32.647747,-95.231644,"TX",182,"purple passionflower","Forb",283852,501,2024,234,102,238,"open flower"
NA,44763,"homestead",32.647747,-95.231644,"TX",182,"purple passionflower","Forb",283852,516,2024,234,102,238,"fruit"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",284466,390,2024,228,26,272,"ripe fruit"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",284466,500,2024,40,13,40,"flower"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",284466,500,2024,125,16,160,"flower"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",284466,501,2024,145,13,160,"open flower"
"Big Branch Marsh NWR",30648,"Blue Trail",30.320589,-89.938156,"LA",812,"American beautyberry","Deciduous broadleaf",284466,516,2024,160,15,272,"fruit"
NA,46658,"RandD Quitman",32.842392,-95.453506,"TX",812,"American beautyberry","Deciduous broadleaf",285686,516,2024,22,NA,22,"fruit"
NA,46657,"home",32.966671,-95.298874,"TX",7,"eastern redbud","Deciduous broadleaf",285770,500,2024,58,2,58,"flower"
NA,46657,"home",32.966671,-95.298874,"TX",7,"eastern redbud","Deciduous broadleaf",285770,501,2024,58,2,58,"open flower"
NA,46658,"RandD Quitman",32.842392,-95.453506,"TX",812,"American beautyberry","Deciduous broadleaf",287279,516,2024,22,NA,22,"fruit"
NA,46657,"home",32.966671,-95.298874,"TX",7,"eastern redbud","Deciduous broadleaf",289221,500,2024,58,2,58,"flower"
"Santa Fe Botanical Garden",23738,"SFBG at Museum Hill",35.664925,-105.927788,"NM",7,"eastern redbud","Deciduous broadleaf",289255,500,2024,110,1,140,"flower"
"Santa Fe Botanical Garden",23738,"SFBG at Museum Hill",35.664925,-105.927788,"NM",7,"eastern redbud","Deciduous broadleaf",289255,500,2024,144,3,145,"flower"
"Santa Fe Botanical Garden",23738,"SFBG at Museum Hill",35.664925,-105.927788,"NM",7,"eastern redbud","Deciduous broadleaf",289255,501,2024,117,4,117,"open flower"
"Santa Fe Botanical Garden",23738,"SFBG at Museum Hill",35.664925,-105.927788,"NM",7,"eastern redbud","Deciduous broadleaf",289255,501,2024,121,3,121,"open flower"
"Santa Fe Botanical Garden",23738,"SFBG at Museum Hill",35.664925,-105.927788,"NM",7,"eastern redbud","Deciduous broadleaf",289255,501,2024,131,7,140,"open flower"
"Santa Fe Botanical Garden",23738,"SFBG at Museum Hill",35.664925,-105.927788,"NM",7,"eastern redbud","Deciduous broadleaf",289255,501,2024,144,3,145,"open flower"
"Santa Fe Botanical Garden",23738,"SFBG at Museum Hill",35.664925,-105.927788,"NM",7,"eastern redbud","Deciduous broadleaf",289255,516,2024,141,1,141,"fruit"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",293782,500,2024,123,6,235,"flower"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",293782,501,2024,157,6,221,"open flower"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",293782,501,2024,235,8,235,"open flower"
"Barataria Phenology Trail",27474,"Visitor Center Trail",29.784473,-90.114784,"LA",201,"common buttonbush","Deciduous broadleaf",293782,516,2024,186,14,271,"fruit"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",208,"white crownbeard","Forb",293849,390,2023,362,54,362,"ripe fruit"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",208,"white crownbeard","Forb",293849,500,2023,275,NA,275,"flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",208,"white crownbeard","Forb",293849,501,2023,275,NA,275,"open flower"
"Barataria Phenology Trail",27477,"Bayou Coquille Trail",29.793816,-90.122452,"LA",208,"white crownbeard","Forb",293849,516,2023,308,33,362,"fruit"
NA,47209,"Louque Family Homestead",30.130003,-92.049469,"LA",182,"purple passionflower","Forb",296673,500,2024,94,18,166,"flower"
NA,47209,"Louque Family Homestead",30.130003,-92.049469,"LA",182,"purple passionflower","Forb",296673,501,2024,166,61,166,"open flower"
NA,47209,"Louque Family Homestead",30.130003,-92.049469,"LA",182,"purple passionflower","Forb",296673,516,2024,166,61,166,"fruit"
NA,47209,"Louque Family Homestead",30.130003,-92.049469,"LA",931,"wild bergamot","Forb",296675,500,2024,166,61,166,"flower"
NA,47209,"Louque Family Homestead",30.130003,-92.049469,"LA",931,"wild bergamot","Forb",296675,501,2024,166,61,166,"open flower"
NA,47209,"Louque Family Homestead",30.130003,-92.049469,"LA",931,"wild bergamot","Forb",296675,516,2024,166,61,166,"fruit"
NA,47209,"Louque Family Homestead",30.130003,-92.049469,"LA",201,"common buttonbush","Deciduous broadleaf",296693,500,2024,166,61,166,"flower"
NA,49656,"Bachechi Open Space",35.193146,-106.639748,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",301664,500,2023,278,NA,278,"flower"
NA,49656,"Bachechi Open Space",35.193146,-106.639748,"NM",436,"rubber rabbitbrush","Drought deciduous broadleaf",301664,501,2023,278,NA,278,"open flower"
NA,50230,"77040-Dd",29.879728,-95.497734,"TX",7,"eastern redbud","Deciduous broadleaf",305980,500,2024,47,4,71,"flower"
NA,50230,"77040-Dd",29.879728,-95.497734,"TX",7,"eastern redbud","Deciduous broadleaf",305980,501,2024,47,4,47,"open flower"
NA,50230,"77040-Dd",29.879728,-95.497734,"TX",7,"eastern redbud","Deciduous broadleaf",305980,501,2024,53,5,85,"open flower"
NA,50230,"77040-Dd",29.879728,-95.497734,"TX",7,"eastern redbud","Deciduous broadleaf",305980,516,2024,101,16,101,"fruit"
NA,50230,"77040-Dd",29.879728,-95.497734,"TX",201,"common buttonbush","Deciduous broadleaf",305985,500,2024,234,89,234,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",804,"eastern baccharis","Deciduous broadleaf",306103,500,2023,281,NA,281,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",804,"eastern baccharis","Deciduous broadleaf",306103,500,2024,59,7,59,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",306104,500,2023,340,59,38,"flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",3,"red maple","Deciduous broadleaf",306104,501,2024,31,7,38,"open flower"
"Bayou Sauvage NWR",25901,"Boardwalk",30.05377,-89.880486,"LA",804,"eastern baccharis","Deciduous broadleaf",306105,500,2024,59,7,59,"flower"
NA,50299,"MA-Karen - Backyard",29.972042,-90.048286,"LA",7,"eastern redbud","Deciduous broadleaf",306240,500,2024,57,NA,71,"flower"
NA,50299,"MA-Karen - Backyard",29.972042,-90.048286,"LA",7,"eastern redbud","Deciduous broadleaf",306240,501,2024,57,NA,71,"open flower"
NA,52227,"buttonbush",28.07675,-97.057465,"TX",201,"common buttonbush","Deciduous broadleaf",317715,390,2023,290,NA,308,"ripe fruit"
NA,52227,"buttonbush",28.07675,-97.057465,"TX",201,"common buttonbush","Deciduous broadleaf",317715,500,2023,297,3,297,"flower"
NA,52227,"buttonbush",28.07675,-97.057465,"TX",201,"common buttonbush","Deciduous broadleaf",317715,516,2023,290,NA,290,"fruit"
NA,52227,"buttonbush",28.07675,-97.057465,"TX",201,"common buttonbush","Deciduous broadleaf",317715,516,2023,297,3,308,"fruit"
NA,52227,"buttonbush",28.07675,-97.057465,"TX",201,"common buttonbush","Deciduous broadleaf",317716,390,2023,297,3,349,"ripe fruit"
NA,52227,"buttonbush",28.07675,-97.057465,"TX",201,"common buttonbush","Deciduous broadleaf",317716,516,2023,290,NA,349,"fruit"
"Moncus Park",52250,"Moncus Park Phenology Trail",30.204399,-92.042297,"LA",1814,"button eryngo","Forb",317844,390,2023,275,NA,335,"ripe fruit"
"Moncus Park",52250,"Moncus Park Phenology Trail",30.204399,-92.042297,"LA",1814,"button eryngo","Forb",317844,500,2023,275,NA,275,"flower"
"Moncus Park",52250,"Moncus Park Phenology Trail",30.204399,-92.042297,"LA",1814,"button eryngo","Forb",317844,501,2023,275,NA,275,"open flower"
"Moncus Park",52250,"Moncus Park Phenology Trail",30.204399,-92.042297,"LA",1814,"button eryngo","Forb",317844,516,2023,275,NA,335,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,390,2023,283,NA,4,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,390,2024,18,7,46,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,390,2024,57,6,65,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,390,2024,249,13,263,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,500,2023,283,NA,283,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,500,2024,116,22,162,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,500,2024,207,16,249,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,501,2023,283,NA,283,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,501,2024,137,9,162,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,501,2024,207,16,249,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,516,2023,283,NA,46,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,516,2024,57,6,65,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319022,516,2024,143,6,263,"fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,390,2023,297,NA,4,"ripe fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,390,2024,18,7,24,"ripe fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,390,2024,249,6,249,"ripe fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,390,2024,263,7,263,"ripe fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,500,2024,121,5,207,"flower"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,500,2024,222,8,236,"flower"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,501,2024,137,9,207,"open flower"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,501,2024,222,8,236,"open flower"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,516,2023,297,NA,4,"fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,516,2024,18,7,24,"fruit"
"New Orleans City Park Phenology Trail",33401,"Couturie Forest Phenology Trail",30.004747,-90.094208,"LA",201,"common buttonbush","Deciduous broadleaf",319094,516,2024,162,11,263,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319095,390,2023,283,NA,339,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319095,516,2023,283,NA,339,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,390,2023,283,NA,46,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,390,2024,57,6,57,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,390,2024,249,13,263,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,500,2024,116,22,166,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,500,2024,207,16,249,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,501,2024,137,9,162,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,501,2024,207,16,249,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,516,2023,283,NA,46,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,516,2024,57,6,57,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319096,516,2024,151,8,263,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,390,2023,283,NA,4,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,390,2024,18,7,18,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,390,2024,236,8,263,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,500,2024,116,22,162,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,500,2024,214,7,236,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,501,2024,137,9,151,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,501,2024,214,7,236,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,516,2023,283,NA,4,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,516,2024,18,7,18,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",201,"common buttonbush","Deciduous broadleaf",319099,516,2024,151,8,263,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,390,2023,283,NA,297,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,390,2024,256,7,263,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,500,2024,116,22,214,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,500,2024,228,6,236,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,501,2024,137,9,214,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,501,2024,228,6,236,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,516,2023,283,NA,297,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",1814,"button eryngo","Forb",319100,516,2024,186,20,263,"fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",812,"American beautyberry","Deciduous broadleaf",319101,390,2024,207,16,263,"ripe fruit"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",812,"American beautyberry","Deciduous broadleaf",319101,500,2024,116,22,166,"flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",812,"American beautyberry","Deciduous broadleaf",319101,501,2024,143,6,166,"open flower"
"New Orleans City Park Phenology Trail",52512,"Big Lake Phenology Trail",29.988453,-90.089844,"LA",812,"American beautyberry","Deciduous broadleaf",319101,516,2024,143,6,263,"fruit"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,390,2023,276,NA,341,"ripe fruit"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,390,2024,187,10,187,"ripe fruit"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,500,2023,276,NA,285,"flower"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,500,2023,297,6,297,"flower"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,500,2024,268,5,268,"flower"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,501,2023,276,NA,297,"open flower"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,501,2024,268,5,268,"open flower"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,516,2023,276,NA,314,"fruit"
"BEMP",23744,"BioPark",35.080849,-106.670029,"NM",203,"common sunflower","Forb",319366,516,2024,187,10,187,"fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",812,"American beautyberry","Deciduous broadleaf",322540,390,2023,274,NA,10,"ripe fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",812,"American beautyberry","Deciduous broadleaf",322540,390,2024,231,3,252,"ripe fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",812,"American beautyberry","Deciduous broadleaf",322540,516,2023,274,NA,10,"fruit"
NA,8418,"my yard",32.363758,-94.873947,"TX",812,"American beautyberry","Deciduous broadleaf",322540,516,2024,226,5,252,"fruit"
NA,49132,"FANCY'S GARDEN",32.778599,-95.417297,"TX",812,"American beautyberry","Deciduous broadleaf",322855,390,2023,312,NA,312,"ripe fruit"
NA,49132,"FANCY'S GARDEN",32.778599,-95.417297,"TX",812,"American beautyberry","Deciduous broadleaf",322855,516,2023,312,NA,312,"fruit"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",323362,390,2023,305,NA,326,"ripe fruit"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",323362,500,2024,53,92,67,"flower"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",323362,501,2024,53,92,67,"open flower"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",323362,516,2023,305,NA,326,"fruit"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324403,390,2023,305,NA,326,"ripe fruit"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324403,500,2024,53,92,67,"flower"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324403,501,2024,53,92,67,"open flower"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324403,516,2023,305,NA,326,"fruit"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324404,390,2023,305,NA,326,"ripe fruit"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324404,500,2024,53,92,67,"flower"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324404,501,2024,53,92,67,"open flower"
NA,53382,"Home",30.688498,-96.196518,"TX",7,"eastern redbud","Deciduous broadleaf",324404,516,2023,305,NA,326,"fruit"
NA,53664,"Hope2ID",34.874008,-95.182823,"OK",812,"American beautyberry","Deciduous broadleaf",326273,390,2023,341,NA,341,"ripe fruit"
NA,53664,"Hope2ID",34.874008,-95.182823,"OK",812,"American beautyberry","Deciduous broadleaf",326273,516,2023,341,NA,341,"fruit"
"Audubon Louisiana Nature Center",53723,"ALNC",30.032009,-89.963882,"LA",804,"eastern baccharis","Deciduous broadleaf",326555,390,2024,62,7,62,"ripe fruit"
"Audubon Louisiana Nature Center",53723,"ALNC",30.032009,-89.963882,"LA",804,"eastern baccharis","Deciduous broadleaf",326555,516,2024,62,7,62,"fruit"
"Audubon Louisiana Nature Center",53723,"ALNC",30.032009,-89.963882,"LA",3,"red maple","Deciduous broadleaf",326559,390,2024,55,NA,55,"ripe fruit"
"Audubon Louisiana Nature Center",53723,"ALNC",30.032009,-89.963882,"LA",3,"red maple","Deciduous broadleaf",326559,516,2024,55,NA,55,"fruit"
"Audubon Louisiana Nature Center",53723,"ALNC",30.032009,-89.963882,"LA",201,"common buttonbush","Deciduous broadleaf",326560,390,2024,55,NA,62,"ripe fruit"
"Audubon Louisiana Nature Center",53723,"ALNC",30.032009,-89.963882,"LA",201,"common buttonbush","Deciduous broadleaf",326560,516,2024,55,NA,62,"fruit"
NA,53752,"Rocky Creek Rd - Redbud",32.605484,-97.457291,"TX",7,"eastern redbud","Deciduous broadleaf",326742,500,2024,52,7,84,"flower"
NA,53752,"Rocky Creek Rd - Redbud",32.605484,-97.457291,"TX",7,"eastern redbud","Deciduous broadleaf",326742,501,2024,59,3,84,"open flower"
NA,53777,"RiverBend Nature Center ",33.9123,-98.513298,"TX",7,"eastern redbud","Deciduous broadleaf",326873,390,2024,10,NA,79,"ripe fruit"
NA,53777,"RiverBend Nature Center ",33.9123,-98.513298,"TX",7,"eastern redbud","Deciduous broadleaf",326873,500,2024,72,15,79,"flower"
NA,53777,"RiverBend Nature Center ",33.9123,-98.513298,"TX",7,"eastern redbud","Deciduous broadleaf",326873,501,2024,72,62,79,"open flower"
NA,53777,"RiverBend Nature Center ",33.9123,-98.513298,"TX",7,"eastern redbud","Deciduous broadleaf",326873,516,2024,10,NA,79,"fruit"
"ABQ BioPark Botanic Garden",17404,"CottonWood Gallery-4",35.095665,-106.684616,"NM",224,"showy milkweed","Forb",326961,390,2024,29,7,50,"ripe fruit"
"ABQ BioPark Botanic Garden",17404,"CottonWood Gallery-4",35.095665,-106.684616,"NM",224,"showy milkweed","Forb",326961,390,2024,218,7,274,"ripe fruit"
"ABQ BioPark Botanic Garden",17404,"CottonWood Gallery-4",35.095665,-106.684616,"NM",224,"showy milkweed","Forb",326961,500,2024,113,7,155,"flower"
"ABQ BioPark Botanic Garden",17404,"CottonWood Gallery-4",35.095665,-106.684616,"NM",224,"showy milkweed","Forb",326961,501,2024,141,7,155,"open flower"
"ABQ BioPark Botanic Garden",17404,"CottonWood Gallery-4",35.095665,-106.684616,"NM",224,"showy milkweed","Forb",326961,516,2024,29,7,50,"fruit"
"ABQ BioPark Botanic Garden",17404,"CottonWood Gallery-4",35.095665,-106.684616,"NM",224,"showy milkweed","Forb",326961,516,2024,162,7,274,"fruit"
