"site_id","seasonyr","season","prcp","tmin","tmax"
9621,2014,"winter",49.23,7.45577777777778,17.9535555555556
9621,2015,"fall",291.53,19.822967032967,28.4217582417582
9621,2015,"spring",647.96,18.3129347826087,25.4072826086957
9621,2015,"summer",225.24,24.9209782608696,32.6040217391304
9621,2015,"winter",162.14,8.73511111111111,17.7543333333333
9621,2016,"fall",149.67,21.1051648351648,29.7294505494506
9621,2016,"spring",502.62,19.298152173913,26.9120652173913
9621,2016,"summer",222.73,25.6784782608696,32.8769565217391
9621,2016,"winter",75.33,10.2487912087912,20.6281318681319
9621,2017,"fall",117.49,18.3898901098901,28.8586813186813
9621,2017,"spring",251.67,19.3670652173913,27.5603260869565
9621,2017,"summer",345.63,25.2165217391304,32.9451086956522
9621,2017,"winter",111.96,12.8311235955056,21.8948314606742
9621,2018,"fall",775.22,18.7263736263736,26.219010989011
9621,2018,"spring",78.74,18.5345652173913,27.1883695652174
9621,2018,"summer",428.23,25.4257608695652,32.705
9621,2018,"winter",139.2,8.79933333333333,18.8594444444444
9621,2019,"fall",236.23,18.7496703296703,27.9373626373626
9621,2019,"spring",218.51,18.1803260869565,25.5784782608696
9621,2019,"summer",180.23,25.7415217391304,33.2095652173913
9621,2019,"winter",134.42,10.5686666666667,19.1543333333333
9621,2020,"fall",173.37,19.2115384615385,28.7023076923077
9621,2020,"spring",236.49,19.8048913043478,28.0527173913043
9621,2020,"summer",226.64,25.1601086956522,33.0229347826087
9621,2020,"winter",130.9,10.3626373626374,20.9135164835165
9621,2021,"fall",334.08,19.2089010989011,28.5864835164835
9621,2021,"spring",468.41,18.2304347826087,26.0807608695652
9621,2021,"summer",589.01,25.076847826087,32.3973913043478
9621,2021,"winter",121.29,8.39584269662921,19.2791011235955
9621,2022,"fall",348.89,18.0174725274725,27.2108791208791
9621,2022,"spring",61.17,18.3375,27.4755434782609
9621,2022,"summer",210.58,25.2459782608696,33.4698913043478
9621,2022,"winter",95.55,9.71166666666667,20.4374444444444
9621,2023,"fall",251.71,19.6154945054945,28.3943956043956
9621,2023,"spring",252.83,18.8566304347826,27.2998913043478
9621,2023,"summer",104.34,25.7358695652174,34.4551086956522
9621,2023,"winter",59.2,10.7247777777778,21.3452222222222
9630,2012,"fall",319.87,6.15813186813187,18.5743956043956
9630,2012,"spring",357.97,8.99521739130435,22.6
9630,2012,"summer",304.49,17.1209782608696,30.5038043478261
9630,2013,"fall",307.17,7.46626373626374,19.4648351648352
9630,2013,"spring",423.01,5.25989130434783,17.4694565217391
9630,2013,"summer",648.72,17.4644565217391,28.1498913043478
9630,2013,"winter",379.24,-1.50415730337079,8.51269662921348
9630,2014,"fall",320.45,6.81164835164835,18.291978021978
9630,2014,"spring",433.96,5.70467391304348,19.5617391304348
9630,2014,"summer",358.93,17.0994565217391,28.6096739130435
9630,2014,"winter",422.58,-5.57488888888889,5.63211111111111
9630,2015,"fall",368.48,8.79659340659341,21.1203296703297
9630,2015,"spring",576.14,6.55510869565217,19.7934782608696
9630,2015,"summer",496.77,17.6554347826087,28.555
9630,2015,"winter",239.99,-4.95933333333333,4.89211111111111
9630,2016,"fall",166.07,9.76362637362637,23.0685714285714
9630,2016,"spring",410.34,7.64619565217391,20.1689130434783
9630,2016,"summer",546.25,19.3644565217391,30.2372826086957
9630,2016,"winter",392.19,-1.19461538461538,9.16065934065934
9630,2017,"fall",343.4,8.51923076923077,20.4554945054945
9630,2017,"spring",371.1,8.34380434782609,20.6304347826087
9630,2017,"summer",427.52,17.4876086956522,28.745
9630,2017,"winter",357.96,-0.220337078651685,10.188202247191
9630,2018,"fall",494.27,9.36230769230769,19.3613186813187
9630,2018,"spring",506.85,7.03260869565217,19.0616304347826
9630,2018,"summer",538.65,18.753152173913,29.5582608695652
9630,2018,"winter",413.16,-2.98466666666667,7.953
9630,2019,"fall",403.27,8.12934065934066,21.829010989011
9630,2019,"spring",315.59,7.46913043478261,19.6547826086957
9630,2019,"summer",456.23,18.0276086956522,29.6645652173913
9630,2019,"winter",549.27,-0.773333333333333,8.68477777777778
9630,2020,"fall",339.53,8.55692307692308,20.6475824175824
9630,2020,"spring",498.2,6.92902173913043,18.8366304347826
9630,2020,"summer",458.99,18.0959782608696,29.5676086956522
9630,2020,"winter",499.92,-0.221428571428571,9.62494505494506
9630,2021,"fall",329.56,8.43714285714286,20.1562637362637
9630,2021,"spring",289.7,6.42978260869565,19.5694565217391
9630,2021,"summer",433.14,18.3667391304348,29.149347826087
9630,2021,"winter",429.41,-3.04460674157303,6.25134831460674
9630,2022,"fall",171.13,6.97703296703297,20.4885714285714
9630,2022,"spring",347.96,7.49184782608696,20.0655434782609
9630,2022,"summer",433.38,18.2483695652174,30.0394565217391
9630,2022,"winter",511.7,-1.95066666666667,9.64855555555556
9630,2023,"fall",158.37,8.39978021978022,21.6123076923077
9630,2023,"spring",308.22,6.5625,19.8904347826087
9630,2023,"summer",367.57,17.489347826087,28.8776086956522
9630,2023,"winter",426.33,0.0981111111111111,10.8947777777778
9638,2012,"fall",91.26,5.02043956043956,19.3027472527473
9638,2012,"spring",122.01,3.54108695652174,17.8983695652174
9638,2012,"summer",53.54,11.551847826087,30.0545652173913
9638,2013,"fall",92.5,4.25725274725275,17.7728571428571
9638,2013,"spring",85.54,4.15271739130435,18.2859782608696
9638,2013,"summer",42.55,13.0536956521739,30.8003260869565
9638,2013,"winter",65.76,-1.57808988764045,7.45393258426966
9638,2014,"fall",65.06,5.25681318681319,19.5987912087912
9638,2014,"spring",113.96,3.70826086956522,18.9825
9638,2014,"summer",61.2,13.5583695652174,31.1290217391304
9638,2014,"winter",85.7,-3.31044444444444,5.66344444444444
9638,2015,"fall",77.28,4.63186813186813,18.7687912087912
9638,2015,"spring",94.45,5.035,19.5401086956522
9638,2015,"summer",5.66,14.2386956521739,33.0697826086957
9638,2015,"winter",129.04,0.0146666666666667,8.80488888888889
9638,2016,"fall",96.7,5.95230769230769,19.2602197802198
9638,2016,"spring",104.03,5.18173913043478,20.3030434782609
9638,2016,"summer",50.16,11.9719565217391,30.8072826086957
9638,2016,"winter",121.61,-0.436923076923077,9.02450549450549
9638,2017,"fall",102.2,4.3743956043956,19.1707692307692
9638,2017,"spring",146.51,4.38673913043478,17.7930434782609
9638,2017,"summer",50.01,12.5483695652174,32.1802173913043
9638,2017,"winter",170.47,-5.60775280898876,3.22516853932584
9638,2018,"fall",67.61,3.54054945054945,17.8918681318681
9638,2018,"spring",104.88,4.4745652173913,19.2073913043478
9638,2018,"summer",16.34,12.2621739130435,31.6198913043478
9638,2018,"winter",111.77,-1.52722222222222,7.05911111111111
9638,2019,"fall",59.38,4.1132967032967,16.6504395604396
9638,2019,"spring",135.52,3.47554347826087,16.9897826086957
9638,2019,"summer",21.69,12.4297826086957,30.9595652173913
9638,2019,"winter",179.06,-2.25744444444444,5.61644444444444
9638,2020,"fall",95.33,5.06131868131868,19.9107692307692
9638,2020,"spring",115.17,3.46021739130435,18.4538043478261
9638,2020,"summer",24.6,12.2439130434783,30.8153260869565
9638,2020,"winter",124.63,-0.477582417582418,9.44142857142857
9638,2021,"fall",82.84,5.23648351648352,19.3471428571429
9638,2021,"spring",30.87,2.8670652173913,19.4480434782609
9638,2021,"summer",10.61,14.4791304347826,32.74
9638,2021,"winter",110.12,-1.1376404494382,7.41404494382022
9638,2022,"fall",88.99,4.9056043956044,18.9243956043956
9638,2022,"spring",172.25,3.31782608695652,15.6397826086957
9638,2022,"summer",65.35,13.7254347826087,32.009347826087
9638,2022,"winter",126.57,-2.76455555555556,7.45344444444444
9638,2023,"fall",94.26,5.52681318681319,17.96
9638,2023,"spring",90.93,4.32413043478261,17.9751086956522
9638,2023,"summer",15.66,13.3285869565217,31.8065217391304
9638,2023,"winter",60.25,-2.65733333333333,6.79922222222222
9650,2012,"fall",142.03,4.75494505494505,17.1504395604396
9650,2012,"spring",321.63,7.11054347826087,20.0665217391304
9650,2012,"summer",271.91,15.2735869565217,27.6967391304348
9650,2013,"fall",180.15,5.52307692307692,17.1227472527473
9650,2013,"spring",324.78,3.63021739130435,15.4740217391304
9650,2013,"summer",466.91,15.7901086956522,26.0744565217391
9650,2013,"winter",300.24,-2.93044943820225,7.3314606741573
9650,2014,"fall",291.72,5.64153846153846,16.9510989010989
9650,2014,"spring",232.36,3.63141304347826,17.6798913043478
9650,2014,"summer",304.31,14.9451086956522,26.5403260869565
9650,2014,"winter",285.64,-5.68888888888889,5.92588888888889
9650,2015,"fall",397.7,7.54813186813187,18.7585714285714
9650,2015,"spring",301.19,5.17597826086956,18.4279347826087
9650,2015,"summer",323.41,16.2053260869565,27.550652173913
9650,2015,"winter",161.84,-5.20322222222222,5.07966666666667
9650,2016,"fall",282.02,7.66978021978022,20.5879120879121
9650,2016,"spring",228.31,5.50402173913043,18.6516304347826
9650,2016,"summer",337.63,16.5397826086957,28.0465217391304
9650,2016,"winter",304.66,-2.56857142857143,7.80978021978022
9650,2017,"fall",260.2,6.28274725274725,18.7416483516484
9650,2017,"spring",389.69,5.97434782608696,17.9033695652174
9650,2017,"summer",280.62,14.9142391304348,26.9047826086957
9650,2017,"winter",228.04,-1.47314606741573,9.03831460674157
9650,2018,"fall",434.96,7.88923076923077,17.4028571428571
9650,2018,"spring",377.78,4.75619565217391,16.5819565217391
9650,2018,"summer",267.98,16.0561956521739,27.2933695652174
9650,2018,"winter",185.23,-3.98144444444444,6.93044444444444
9650,2019,"fall",312.94,6.77857142857143,19.5610989010989
9650,2019,"spring",260.21,5.81358695652174,18.515652173913
9650,2019,"summer",259.29,15.5901086956522,27.5036956521739
9650,2019,"winter",357.14,-2.48855555555556,7.19533333333333
9650,2020,"fall",344.34,7.09857142857143,18.9232967032967
9650,2020,"spring",481.99,4.89141304347826,17.0219565217391
9650,2020,"summer",369.74,16.2797826086957,27.5505434782609
9650,2020,"winter",293.52,-1.50032967032967,8.69648351648352
9650,2021,"fall",249.26,7.01087912087912,18.7496703296703
9650,2021,"spring",227.3,4.25739130434783,18.1254347826087
9650,2021,"summer",365.29,15.9179347826087,27.9690217391304
9650,2021,"winter",319.23,-3.77393258426966,5.67719101123595
9650,2022,"fall",253.09,5.62175824175824,17.9801098901099
9650,2022,"spring",325.16,5.15858695652174,18.8670652173913
9650,2022,"summer",313.46,16.0739130434783,27.6641304347826
9650,2022,"winter",213.03,-3.48711111111111,8.64388888888889
9650,2023,"fall",192.05,5.75571428571429,18.8313186813187
9650,2023,"spring",291.65,4.61434782608696,17.9569565217391
9650,2023,"summer",267.55,14.4745652173913,26.5575
9650,2023,"winter",273.33,-1.41155555555556,9.36833333333333
9667,2012,"fall",140.32,4.7367032967033,17.1198901098901
9667,2012,"spring",323.19,7.09391304347826,20.0492391304348
9667,2012,"summer",276.68,15.2558695652174,27.68
9667,2013,"fall",180.15,5.50395604395604,17.0953846153846
9667,2013,"spring",325.44,3.60478260869565,15.4471739130435
9667,2013,"summer",469.68,15.7695652173913,26.0525
9667,2013,"winter",298.95,-2.9576404494382,7.28775280898876
9667,2014,"fall",295.89,5.61417582417582,16.9159340659341
9667,2014,"spring",232.42,3.60184782608696,17.6469565217391
9667,2014,"summer",307.58,14.9195652173913,26.5091304347826
9667,2014,"winter",288.19,-5.72611111111111,5.87522222222222
9667,2015,"fall",390.65,7.53274725274725,18.7438461538462
9667,2015,"spring",305.28,5.15510869565217,18.4089130434783
9667,2015,"summer",319.49,16.1870652173913,27.5346739130435
9667,2015,"winter",162.39,-5.23711111111111,5.03488888888889
9667,2016,"fall",283.24,7.64802197802198,20.5507692307692
9667,2016,"spring",227.38,5.47532608695652,18.6201086956522
9667,2016,"summer",338.12,16.5176086956522,28.0184782608696
9667,2016,"winter",305.01,-2.59802197802198,7.77043956043956
9667,2017,"fall",260.38,6.26076923076923,18.7035164835165
9667,2017,"spring",388.04,5.94076086956522,17.8601086956522
9667,2017,"summer",286.29,14.8851086956522,26.8660869565217
9667,2017,"winter",224.58,-1.50247191011236,8.98505617977528
9667,2018,"fall",434.56,7.86186813186813,17.3595604395604
9667,2018,"spring",380.8,4.72228260869565,16.5365217391304
9667,2018,"summer",267.69,16.0320652173913,27.253152173913
9667,2018,"winter",186.66,-4.01977777777778,6.88433333333333
9667,2019,"fall",311.77,6.75384615384615,19.5212087912088
9667,2019,"spring",263.05,5.78510869565217,18.4729347826087
9667,2019,"summer",259.35,15.5705434782609,27.4684782608696
9667,2019,"winter",359.41,-2.52211111111111,7.14911111111111
9667,2020,"fall",347.26,7.08010989010989,18.8812087912088
9667,2020,"spring",484.66,4.86717391304348,16.9771739130435
9667,2020,"summer",360.42,16.2560869565217,27.5153260869565
9667,2020,"winter",297.09,-1.53065934065934,8.6521978021978
9667,2021,"fall",251.32,6.99615384615385,18.7024175824176
9667,2021,"spring",226.45,4.24173913043478,18.083152173913
9667,2021,"summer",361.54,15.9046739130435,27.9313043478261
9667,2021,"winter",321.89,-3.81101123595506,5.62426966292135
9667,2022,"fall",251.93,5.60956043956044,17.939010989011
9667,2022,"spring",330.01,5.13673913043478,18.8251086956522
9667,2022,"summer",314.52,16.0576086956522,27.6191304347826
9667,2022,"winter",214.08,-3.52666666666667,8.59588888888889
9667,2023,"fall",192.14,5.72549450549451,18.7771428571429
9667,2023,"spring",293.94,4.59239130434783,17.916847826087
9667,2023,"summer",265.51,14.4384782608696,26.5183695652174
9667,2023,"winter",276.41,-1.43555555555556,9.32255555555555
9694,2012,"fall",165.3,4.77604395604396,17.5781318681319
9694,2012,"spring",307.05,7.07989130434783,20.4497826086957
9694,2012,"summer",188.23,15.2598913043478,27.9228260869565
9694,2013,"fall",155.54,5.5456043956044,17.4054945054945
9694,2013,"spring",314.41,3.66380434782609,15.7333695652174
9694,2013,"summer",486.5,15.8304347826087,26.2884782608696
9694,2013,"winter",339.01,-2.77786516853933,7.77404494382022
9694,2014,"fall",261.27,5.66373626373626,17.1791208791209
9694,2014,"spring",242.36,3.65902173913043,17.9205434782609
9694,2014,"summer",276.21,14.9334782608696,26.7339130434783
9694,2014,"winter",276.93,-5.51422222222222,6.28522222222222
9694,2015,"fall",422.91,7.58571428571429,18.9486813186813
9694,2015,"spring",248.76,5.23413043478261,18.704347826087
9694,2015,"summer",355.81,16.21,27.6625
9694,2015,"winter",183.44,-4.97077777777778,5.44455555555556
9694,2016,"fall",199.76,7.56142857142857,20.8983516483516
9694,2016,"spring",300.5,5.52576086956522,18.8316304347826
9694,2016,"summer",294.01,16.5160869565217,28.2009782608696
9694,2016,"winter",330.29,-2.44164835164835,8.12241758241758
9694,2017,"fall",232.53,6.26065934065934,19.0108791208791
9694,2017,"spring",428.9,6.07413043478261,18.189347826087
9694,2017,"summer",236.32,14.9357608695652,27.0878260869565
9694,2017,"winter",238.33,-1.3438202247191,9.46775280898876
9694,2018,"fall",471.39,8.00945054945055,17.7663736263736
9694,2018,"spring",360.93,4.89141304347826,16.8864130434783
9694,2018,"summer",299.32,16.0652173913043,27.5821739130435
9694,2018,"winter",180.28,-3.775,7.26566666666667
9694,2019,"fall",304.01,6.74692307692308,19.9104395604396
9694,2019,"spring",280.67,5.8779347826087,18.7723913043478
9694,2019,"summer",221.56,15.5128260869565,27.666847826087
9694,2019,"winter",376.84,-2.258,7.572
9694,2020,"fall",342.62,7.06043956043956,19.2517582417582
9694,2020,"spring",433.85,4.90630434782609,17.3348913043478
9694,2020,"summer",403.65,16.210652173913,27.731847826087
9694,2020,"winter",276.12,-1.34417582417582,9.07043956043956
9694,2021,"fall",223.62,6.86835164835165,19.1106593406593
9694,2021,"spring",258.58,4.13597826086956,18.4516304347826
9694,2021,"summer",351.55,15.755,28.1757608695652
9694,2021,"winter",320.95,-3.58056179775281,6.09584269662921
9694,2022,"fall",245.34,5.47736263736264,18.2659340659341
9694,2022,"spring",343.34,5.09913043478261,19.2505434782609
9694,2022,"summer",297.9,15.9851086956522,27.9294565217391
9694,2022,"winter",208.29,-3.29622222222222,9.05222222222222
9694,2023,"fall",179.56,5.86318681318681,19.2786813186813
9694,2023,"spring",299.07,4.53141304347826,18.2759782608696
9694,2023,"summer",348.77,14.6248913043478,26.7836956521739
9694,2023,"winter",280.82,-1.36166666666667,9.72311111111111
9703,2012,"fall",142.03,4.75494505494505,17.1504395604396
9703,2012,"spring",321.63,7.11054347826087,20.0665217391304
9703,2012,"summer",271.91,15.2735869565217,27.6967391304348
9703,2013,"fall",180.15,5.52307692307692,17.1227472527473
9703,2013,"spring",324.78,3.63021739130435,15.4740217391304
9703,2013,"summer",466.91,15.7901086956522,26.0744565217391
9703,2013,"winter",300.24,-2.93044943820225,7.3314606741573
9703,2014,"fall",291.72,5.64153846153846,16.9510989010989
9703,2014,"spring",232.36,3.63141304347826,17.6798913043478
9703,2014,"summer",304.31,14.9451086956522,26.5403260869565
9703,2014,"winter",285.64,-5.68888888888889,5.92588888888889
9703,2015,"fall",397.7,7.54813186813187,18.7585714285714
9703,2015,"spring",301.19,5.17597826086956,18.4279347826087
9703,2015,"summer",323.41,16.2053260869565,27.550652173913
9703,2015,"winter",161.84,-5.20322222222222,5.07966666666667
9703,2016,"fall",282.02,7.66978021978022,20.5879120879121
9703,2016,"spring",228.31,5.50402173913043,18.6516304347826
9703,2016,"summer",337.63,16.5397826086957,28.0465217391304
9703,2016,"winter",304.66,-2.56857142857143,7.80978021978022
9703,2017,"fall",260.2,6.28274725274725,18.7416483516484
9703,2017,"spring",389.69,5.97434782608696,17.9033695652174
9703,2017,"summer",280.62,14.9142391304348,26.9047826086957
9703,2017,"winter",228.04,-1.47314606741573,9.03831460674157
9703,2018,"fall",434.96,7.88923076923077,17.4028571428571
9703,2018,"spring",377.78,4.75619565217391,16.5819565217391
9703,2018,"summer",267.98,16.0561956521739,27.2933695652174
9703,2018,"winter",185.23,-3.98144444444444,6.93044444444444
9703,2019,"fall",312.94,6.77857142857143,19.5610989010989
9703,2019,"spring",260.21,5.81358695652174,18.515652173913
9703,2019,"summer",259.29,15.5901086956522,27.5036956521739
9703,2019,"winter",357.14,-2.48855555555556,7.19533333333333
9703,2020,"fall",344.34,7.09857142857143,18.9232967032967
9703,2020,"spring",481.99,4.89141304347826,17.0219565217391
9703,2020,"summer",369.74,16.2797826086957,27.5505434782609
9703,2020,"winter",293.52,-1.50032967032967,8.69648351648352
9703,2021,"fall",249.26,7.01087912087912,18.7496703296703
9703,2021,"spring",227.3,4.25739130434783,18.1254347826087
9703,2021,"summer",365.29,15.9179347826087,27.9690217391304
9703,2021,"winter",319.23,-3.77393258426966,5.67719101123595
9703,2022,"fall",253.09,5.62175824175824,17.9801098901099
9703,2022,"spring",325.16,5.15858695652174,18.8670652173913
9703,2022,"summer",313.46,16.0739130434783,27.6641304347826
9703,2022,"winter",213.03,-3.48711111111111,8.64388888888889
9703,2023,"fall",192.05,5.75571428571429,18.8313186813187
9703,2023,"spring",291.65,4.61434782608696,17.9569565217391
9703,2023,"summer",267.55,14.4745652173913,26.5575
9703,2023,"winter",273.33,-1.41155555555556,9.36833333333333
9705,2012,"fall",142.07,4.65802197802198,16.8676923076923
9705,2012,"spring",326.79,7.01967391304348,19.7985869565217
9705,2012,"summer",280.66,15.1271739130435,27.4283695652174
9705,2013,"fall",182.24,5.40659340659341,16.8743956043956
9705,2013,"spring",328.92,3.48336956521739,15.2105434782609
9705,2013,"summer",470.84,15.6420652173913,25.8171739130435
9705,2013,"winter",305.54,-3.06865168539326,7.06426966292135
9705,2014,"fall",300.63,5.54285714285714,16.7243956043956
9705,2014,"spring",233.15,3.52782608695652,17.4275
9705,2014,"summer",312.36,14.8298913043478,26.2905434782609
9705,2014,"winter",292.68,-5.82588888888889,5.65866666666667
9705,2015,"fall",399.83,7.4832967032967,18.5446153846154
9705,2015,"spring",312.74,5.08445652173913,18.2086956521739
9705,2015,"summer",325.06,16.0960869565217,27.3486956521739
9705,2015,"winter",165.5,-5.35777777777778,4.84166666666667
9705,2016,"fall",288.09,7.6178021978022,20.3663736263736
9705,2016,"spring",233.61,5.40586956521739,18.4329347826087
9705,2016,"summer",343.85,16.4491304347826,27.8540217391304
9705,2016,"winter",308.32,-2.66637362637363,7.60615384615385
9705,2017,"fall",267.84,6.23,18.5121978021978
9705,2017,"spring",397.43,5.8425,17.6953260869565
9705,2017,"summer",296.13,14.8288043478261,26.7003260869565
9705,2017,"winter",230.21,-1.59393258426966,8.81719101123596
9705,2018,"fall",442.04,7.76923076923077,17.1532967032967
9705,2018,"spring",388.23,4.63032608695652,16.3514130434783
9705,2018,"summer",272.27,15.9598913043478,27.0391304347826
9705,2018,"winter",192.34,-4.11022222222222,6.712
9705,2019,"fall",321.54,6.72714285714286,19.2916483516484
9705,2019,"spring",266.91,5.69478260869565,18.256847826087
9705,2019,"summer",267.55,15.4998913043478,27.2401086956522
9705,2019,"winter",362.27,-2.61666666666667,6.99622222222222
9705,2020,"fall",353.52,7.06549450549451,18.6506593406593
9705,2020,"spring",489.42,4.80434782608696,16.7780434782609
9705,2020,"summer",370.49,16.1809782608696,27.2879347826087
9705,2020,"winter",303.83,-1.61010989010989,8.49571428571429
9705,2021,"fall",258.68,6.96824175824176,18.4638461538462
9705,2021,"spring",232.52,4.24010869565217,17.8703260869565
9705,2021,"summer",370.46,15.8710869565217,27.6759782608696
9705,2021,"winter",328.88,-3.92910112359551,5.43685393258427
9705,2022,"fall",256.71,5.59879120879121,17.7163736263736
9705,2022,"spring",333.08,5.08869565217391,18.585652173913
9705,2022,"summer",320.4,15.9964130434783,27.375
9705,2022,"winter",215.95,-3.63411111111111,8.40266666666667
9705,2023,"fall",196.26,5.56879120879121,18.4759340659341
9705,2023,"spring",299.18,4.55510869565217,17.6866304347826
9705,2023,"summer",275.93,14.2432608695652,26.2654347826087
9705,2023,"winter",281.65,-1.48788888888889,9.13833333333333
9727,2012,"fall",142.03,4.75494505494505,17.1504395604396
9727,2012,"spring",321.63,7.11054347826087,20.0665217391304
9727,2012,"summer",271.91,15.2735869565217,27.6967391304348
9727,2013,"fall",180.15,5.52307692307692,17.1227472527473
9727,2013,"spring",324.78,3.63021739130435,15.4740217391304
9727,2013,"summer",466.91,15.7901086956522,26.0744565217391
9727,2013,"winter",300.24,-2.93044943820225,7.3314606741573
9727,2014,"fall",291.72,5.64153846153846,16.9510989010989
9727,2014,"spring",232.36,3.63141304347826,17.6798913043478
9727,2014,"summer",304.31,14.9451086956522,26.5403260869565
9727,2014,"winter",285.64,-5.68888888888889,5.92588888888889
9727,2015,"fall",397.7,7.54813186813187,18.7585714285714
9727,2015,"spring",301.19,5.17597826086956,18.4279347826087
9727,2015,"summer",323.41,16.2053260869565,27.550652173913
9727,2015,"winter",161.84,-5.20322222222222,5.07966666666667
9727,2016,"fall",282.02,7.66978021978022,20.5879120879121
9727,2016,"spring",228.31,5.50402173913043,18.6516304347826
9727,2016,"summer",337.63,16.5397826086957,28.0465217391304
9727,2016,"winter",304.66,-2.56857142857143,7.80978021978022
9727,2017,"fall",260.2,6.28274725274725,18.7416483516484
9727,2017,"spring",389.69,5.97434782608696,17.9033695652174
9727,2017,"summer",280.62,14.9142391304348,26.9047826086957
9727,2017,"winter",228.04,-1.47314606741573,9.03831460674157
9727,2018,"fall",434.96,7.88923076923077,17.4028571428571
9727,2018,"spring",377.78,4.75619565217391,16.5819565217391
9727,2018,"summer",267.98,16.0561956521739,27.2933695652174
9727,2018,"winter",185.23,-3.98144444444444,6.93044444444444
9727,2019,"fall",312.94,6.77857142857143,19.5610989010989
9727,2019,"spring",260.21,5.81358695652174,18.515652173913
9727,2019,"summer",259.29,15.5901086956522,27.5036956521739
9727,2019,"winter",357.14,-2.48855555555556,7.19533333333333
9727,2020,"fall",344.34,7.09857142857143,18.9232967032967
9727,2020,"spring",481.99,4.89141304347826,17.0219565217391
9727,2020,"summer",369.74,16.2797826086957,27.5505434782609
9727,2020,"winter",293.52,-1.50032967032967,8.69648351648352
9727,2021,"fall",249.26,7.01087912087912,18.7496703296703
9727,2021,"spring",227.3,4.25739130434783,18.1254347826087
9727,2021,"summer",365.29,15.9179347826087,27.9690217391304
9727,2021,"winter",319.23,-3.77393258426966,5.67719101123595
9727,2022,"fall",253.09,5.62175824175824,17.9801098901099
9727,2022,"spring",325.16,5.15858695652174,18.8670652173913
9727,2022,"summer",313.46,16.0739130434783,27.6641304347826
9727,2022,"winter",213.03,-3.48711111111111,8.64388888888889
9727,2023,"fall",192.05,5.75571428571429,18.8313186813187
9727,2023,"spring",291.65,4.61434782608696,17.9569565217391
9727,2023,"summer",267.55,14.4745652173913,26.5575
9727,2023,"winter",273.33,-1.41155555555556,9.36833333333333
9731,2012,"fall",142.03,4.75494505494505,17.1504395604396
9731,2012,"spring",321.63,7.11054347826087,20.0665217391304
9731,2012,"summer",271.91,15.2735869565217,27.6967391304348
9731,2013,"fall",180.15,5.52307692307692,17.1227472527473
9731,2013,"spring",324.78,3.63021739130435,15.4740217391304
9731,2013,"summer",466.91,15.7901086956522,26.0744565217391
9731,2013,"winter",300.24,-2.93044943820225,7.3314606741573
9731,2014,"fall",291.72,5.64153846153846,16.9510989010989
9731,2014,"spring",232.36,3.63141304347826,17.6798913043478
9731,2014,"summer",304.31,14.9451086956522,26.5403260869565
9731,2014,"winter",285.64,-5.68888888888889,5.92588888888889
9731,2015,"fall",397.7,7.54813186813187,18.7585714285714
9731,2015,"spring",301.19,5.17597826086956,18.4279347826087
9731,2015,"summer",323.41,16.2053260869565,27.550652173913
9731,2015,"winter",161.84,-5.20322222222222,5.07966666666667
9731,2016,"fall",282.02,7.66978021978022,20.5879120879121
9731,2016,"spring",228.31,5.50402173913043,18.6516304347826
9731,2016,"summer",337.63,16.5397826086957,28.0465217391304
9731,2016,"winter",304.66,-2.56857142857143,7.80978021978022
9731,2017,"fall",260.2,6.28274725274725,18.7416483516484
9731,2017,"spring",389.69,5.97434782608696,17.9033695652174
9731,2017,"summer",280.62,14.9142391304348,26.9047826086957
9731,2017,"winter",228.04,-1.47314606741573,9.03831460674157
9731,2018,"fall",434.96,7.88923076923077,17.4028571428571
9731,2018,"spring",377.78,4.75619565217391,16.5819565217391
9731,2018,"summer",267.98,16.0561956521739,27.2933695652174
9731,2018,"winter",185.23,-3.98144444444444,6.93044444444444
9731,2019,"fall",312.94,6.77857142857143,19.5610989010989
9731,2019,"spring",260.21,5.81358695652174,18.515652173913
9731,2019,"summer",259.29,15.5901086956522,27.5036956521739
9731,2019,"winter",357.14,-2.48855555555556,7.19533333333333
9731,2020,"fall",344.34,7.09857142857143,18.9232967032967
9731,2020,"spring",481.99,4.89141304347826,17.0219565217391
9731,2020,"summer",369.74,16.2797826086957,27.5505434782609
9731,2020,"winter",293.52,-1.50032967032967,8.69648351648352
9731,2021,"fall",249.26,7.01087912087912,18.7496703296703
9731,2021,"spring",227.3,4.25739130434783,18.1254347826087
9731,2021,"summer",365.29,15.9179347826087,27.9690217391304
9731,2021,"winter",319.23,-3.77393258426966,5.67719101123595
9731,2022,"fall",253.09,5.62175824175824,17.9801098901099
9731,2022,"spring",325.16,5.15858695652174,18.8670652173913
9731,2022,"summer",313.46,16.0739130434783,27.6641304347826
9731,2022,"winter",213.03,-3.48711111111111,8.64388888888889
9731,2023,"fall",192.05,5.75571428571429,18.8313186813187
9731,2023,"spring",291.65,4.61434782608696,17.9569565217391
9731,2023,"summer",267.55,14.4745652173913,26.5575
9731,2023,"winter",273.33,-1.41155555555556,9.36833333333333
9752,2012,"fall",142.03,4.75494505494505,17.1504395604396
9752,2012,"spring",321.63,7.11054347826087,20.0665217391304
9752,2012,"summer",271.91,15.2735869565217,27.6967391304348
9752,2013,"fall",180.15,5.52307692307692,17.1227472527473
9752,2013,"spring",324.78,3.63021739130435,15.4740217391304
9752,2013,"summer",466.91,15.7901086956522,26.0744565217391
